OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0013,2020-008A,2026-08-21T10:11:42.271584,13.09464407,.00019268,87.8513,39.6490,123.1843,236.9469,0,U,45131,999,31460,-.13551785E-2,-.454E-5,0
ONEWEB-0017,2020-008B,2026-08-21T08:40:57.872352,13.10372524,.00017014,87.8855,23.2817,89.7113,270.4209,0,U,45132,999,31648,-.1344197E-2,-.457E-5,0
ONEWEB-0020,2020-008C,2026-08-21T09:46:56.525088,13.10373967,.00017442,87.8859,23.2739,96.0149,264.1177,0,U,45133,999,31688,.2007257E-2,.713E-5,0
ONEWEB-0021,2020-008D,2026-08-21T10:08:55.715712,13.10369577,.00018541,87.8848,23.2822,95.0913,265.0426,0,U,45134,999,31719,.75375901E-3,.276E-5,0
ONEWEB-0023,2020-008F,2026-08-21T15:54:40.595904,13.10370453,.00015806,87.8854,23.2211,98.5797,261.5509,0,U,45136,999,31665,-.68641963E-3,-.227E-5,0
ONEWEB-0024,2020-008G,2026-08-20T22:44:58.845120,13.10372206,.00018442,87.8866,23.3591,93.0451,267.0887,0,U,45137,999,31672,.17548714E-2,.625E-5,0
ONEWEB-0025,2020-008H,2026-08-21T09:44:17.981088,13.10373617,.000142,87.8866,23.2582,83.2015,276.9274,0,U,45138,999,31711,.16981837E-2,.605E-5,0
ONEWEB-0026,2020-008J,2026-08-21T07:35:14.286048,13.11415974,.00018349,87.8932,8.1076,92.7195,267.4143,0,U,45139,999,31964,-.79502209E-3,-.269E-5,0
ONEWEB-0028,2020-008K,2026-08-20T21:48:53.821728,13.11416300,.00018875,87.8928,8.1935,115.2002,244.9322,0,U,45140,999,31710,.14573479E-2,.529E-5,0
ONEWEB-0032,2020-008L,2026-08-20T21:43:51.483072,13.10372095,.00016449,87.8855,23.3747,112.6709,247.4592,0,U,45141,999,31677,-.18182028E-2,-.622E-5,0
ONEWEB-0033,2020-008M,2026-08-21T15:26:34.906848,13.10372222,.00020182,87.8849,23.2322,82.3272,277.8084,0,U,45142,999,31678,.18169092E-2,.647E-5,0
ONEWEB-0035,2020-008N,2026-08-21T15:56:05.258400,13.10368951,.00017971,87.8851,23.2229,94.3293,265.8040,0,U,45143,999,31651,-.10067272E-2,-.339E-5,0
ONEWEB-0036,2020-008P,2026-08-21T09:54:04.318272,13.10371244,.00016392,87.8869,23.2958,99.4110,260.7203,0,U,45144,999,31690,.18786977E-2,.668E-5,0
ONEWEB-0038,2020-008Q,2026-08-21T07:49:52.821984,13.11415625,.0003463,87.8946,8.1238,100.2228,259.9291,0,U,45145,999,31886,-.13710841E-2,-.473E-5,0
ONEWEB-0039,2020-008R,2026-08-21T15:31:28.255584,13.10370354,.00018787,87.8855,23.2247,110.5390,249.5939,0,U,45146,999,31673,.15038485E-2,.538E-5,0
ONEWEB-0040,2020-008S,2026-08-21T09:51:50.401728,13.10372211,.00014896,87.8849,23.2800,96.4520,263.6777,0,U,45147,999,31640,.18898368E-2,.672E-5,0
ONEWEB-0043,2020-008U,2026-08-20T22:54:45.434592,13.10369875,.00017987,87.8859,23.3634,112.9709,247.1608,0,U,45149,999,31666,.17681225E-2,.63E-5,0
ONEWEB-0044,2020-008V,2026-08-21T08:45:49.715136,13.10371483,.00016899,87.8856,23.2840,99.4205,260.7114,0,U,45150,999,31701,-.16731584E-2,-.571E-5,0
ONEWEB-0045,2020-008W,2026-08-21T07:42:21.150432,13.11414237,.00018321,87.8944,8.1025,101.8301,258.3032,0,U,45151,999,31894,-.13671874E-2,-.472E-5,0
ONEWEB-0047,2020-008X,2026-08-21T15:55:40.768320,13.10369693,.0001934,87.8860,23.2244,91.9610,268.1739,0,U,45152,999,31677,-.89981729E-3,-.301E-5,0
ONEWEB-0048,2020-008Y,2026-08-21T08:28:44.084064,13.10370470,.0001896,87.8849,23.3008,99.0612,261.0730,0,U,45153,999,31634,-.22048148E-3,-.64E-6,0
ONEWEB-0049,2020-008Z,2026-08-21T08:33:24.860736,13.10369608,.00013219,87.8849,23.2894,97.7137,262.4140,0,U,45154,999,31656,-.73947616E-3,-.245E-5,0
ONEWEB-0051,2020-008AA,2026-08-21T14:59:24.136224,13.11414278,.00017671,87.8936,8.0469,98.1002,262.0327,0,U,45155,999,31966,-.89017762E-3,-.303E-5,0
ONEWEB-0052,2020-008AB,2026-08-21T09:03:08.602560,13.10373851,.00014368,87.8862,23.2754,102.2096,257.9193,0,U,45156,999,31647,-.13815866E-2,-.47E-5,0
ONEWEB-0053,2020-008AC,2026-08-21T09:49:22.942848,13.10373355,.00016429,87.8853,23.2862,111.4560,248.6743,0,U,45157,999,31645,.20494476E-2,.728E-5,0
ONEWEB-0054,2020-008AD,2026-08-21T08:50:42.725184,13.10371333,.00016744,87.8858,23.2823,93.9950,266.1369,0,U,45158,999,31656,-.16582722E-2,-.566E-5,0
ONEWEB-0056,2020-008AE,2026-08-21T09:58:57.552096,13.10370520,.00015661,87.8860,23.2673,87.1336,272.9971,0,U,45159,999,31672,.16110038E-2,.575E-5,0
ONEWEB-0057,2020-008AF,2026-08-20T23:24:02.320704,13.10370497,.00014974,87.8855,23.3660,112.9116,247.2169,0,U,45160,999,31683,-.10701379E-2,-.361E-5,0
ONEWEB-0058,2020-008AG,2026-08-21T15:34:06.251808,13.10369418,.00020355,87.8850,23.2329,92.7400,267.3961,0,U,45161,999,31699,.12003141E-2,.432E-5,0
ONEWEB-0059,2020-008AH,2026-08-20T22:59:39.009696,13.10367682,.00017371,87.8849,23.3708,108.3139,251.8178,0,U,45162,999,31680,.28104697E-2,.994E-5,0
ONEWEB-0062,2020-008AJ,2026-08-20T23:33:24.779520,13.10372228,.0001946,87.8861,23.3581,87.5615,272.5735,0,U,45163,999,31667,-.1719096E-2,-.587E-5,0
ONEWEB-0065,2020-008AK,2026-08-20T22:32:21.194880,13.10374819,.00014626,87.8863,23.3738,98.4334,261.6959,0,U,45164,999,31636,.14874566E-2,.532E-5,0
STARLINK-1202,2020-012F,2026-08-21T14:44:46.724352,15.40831674,.0001709,53.1538,348.2356,105.7085,254.4109,0,U,45183,999,36027,.11087803E-2,.46035E-3,0
STARLINK-1216,2020-012H,2026-08-21T07:09:18.316224,15.44264990,.0001787,53.1554,348.4869,19.8507,340.2569,0,U,45185,999,36018,.41742974E-3,.19127E-3,0
STARLINK-1225,2020-012K,2026-08-21T09:05:37.680576,15.40906911,.00024298,53.1549,349.4653,131.9680,228.1532,0,U,45187,999,36022,.91908286E-3,.38147E-3,0
STARLINK-1230,2020-012M,2026-08-21T14:08:37.639392,15.40971020,.0000625,53.1539,348.5915,107.9294,252.1780,0,U,45189,999,35748,.12391866E-2,.51775E-3,0
STARLINK-1234,2020-012N,2026-08-21T14:00:01.999872,15.98671002,.00085035,53.0262,221.7064,46.3622,270.6793,0,U,45190,999,608,.54325808E-3,.262581E-2,.39449934E-4
STARLINK-1269,2020-012V,2026-08-21T07:48:12.176352,15.40871601,.0000424,53.1543,349.6843,326.7587,33.3392,0,U,45197,999,36019,.1381299E-2,.57613E-3,0
STARLINK-1154,2020-012W,2026-08-21T03:58:29.718336,15.69768391,.00012133,53.0387,288.9487,352.7345,7.3654,0,U,45198,999,36096,.42885057E-3,.51823E-3,0
STARLINK-1199,2020-012Z,2026-08-21T07:04:20.078976,15.41057366,.00010479,53.1545,334.0819,157.7403,202.3649,0,U,45201,999,36043,.12701344E-2,.53242E-3,0
STARLINK-1209,2020-012AE,2026-08-21T00:53:08.859840,15.80011798,.00071172,53.0303,245.7597,33.0746,327.0718,0,U,45206,999,36066,.49466353E-3,.94341E-3,0
STARLINK-1231,2020-012AL,2026-08-21T09:39:15.858432,15.32334541,.00019528,53.0380,332.1090,300.3791,59.7016,0,U,45212,999,36039,.12274212E-2,.3869E-3,0
STARLINK-1271,2020-012AR,2026-08-21T12:58:18.099264,15.41382249,.00009577,53.1556,332.9236,129.9614,230.1476,0,U,45217,999,36047,.74198209E-3,.31181E-3,0
STARLINK-1191,2020-012AW,2026-08-21T08:56:31.712928,15.46132095,.00039444,53.1513,304.3593,14.9478,345.1645,0,U,45222,999,36086,.97979496E-3,.48674E-3,0
STARLINK-1212,2020-012AX,2026-08-21T14:20:45.621600,15.78548666,.00063715,53.0373,259.0209,27.2288,332.9065,0,U,45223,999,36148,.4522366E-3,.80467E-3,0
STARLINK-1215,2020-012AZ,2026-08-21T14:26:34.455552,15.41275133,.00011099,53.1543,306.8644,59.0370,301.0745,0,U,45225,999,36080,.10288646E-2,.43309E-3,0
STARLINK-1221,2020-012BB,2026-08-21T08:36:44.731584,15.49174759,.00028142,53.0606,205.7615,107.0024,253.1292,0,U,45227,999,36216,.1166041E-2,.64644E-3,0
STARLINK-1222,2020-012BC,2026-08-21T01:52:54.610176,15.62083135,.00036609,53.0499,267.9397,36.2037,323.9224,0,U,45228,999,36120,.45273318E-3,.40062E-3,0
STARLINK-1226,2020-012BD,2026-08-21T05:19:09.900768,15.52071667,.00017452,53.1517,299.4687,36.3850,323.7278,0,U,45229,999,36081,.11039827E-2,.67862E-3,0
STARLINK-1227,2020-012BE,2026-08-21T05:28:30.794016,15.52167365,.00026008,53.1492,299.4929,29.9548,330.1611,0,U,45230,999,36093,.13984834E-2,.86598E-3,0
STARLINK-1246,2020-012BK,2026-08-21T13:56:54.067776,15.41223326,.00026965,53.1547,347.9935,72.4916,287.6384,0,U,45235,999,36029,.11250316E-2,.47341E-3,0
STARLINK-1270,2020-012BM,2026-08-21T08:56:28.034880,15.77051671,.00063324,53.0373,262.4249,24.4148,335.7170,0,U,45237,999,36141,.47899771E-3,.79709E-3,0
JCSAT-17,2020-013A,2026-08-21T07:05:13.837056,1.00272233,.00040515,5.3947,357.4643,156.6584,57.8054,0,U,45245,999,2388,0,-.311E-5,0
GEO-KOMPSAT-2B,2020-013B,2026-08-21T10:28:18.793632,1.00277653,.0000862,0.0496,287.4132,272.2176,55.4616,0,U,45246,999,2393,0,-.345E-5,0
MERIDIAN 9,2020-015A,2026-08-21T06:29:55.449888,2.00614172,.68387612,65.5383,312.1358,276.7996,15.9770,0,U,45254,999,4759,0,.33E-6,0
BEIDOU-3 G2,2020-017A,2026-08-21T11:57:17.678592,1.00273149,.00022818,2.5357,48.0548,94.0488,87.0713,0,U,45344,999,2391,0,-.143E-5,0
COSMOS 2545 [GLONASS-M],2020-018A,2026-08-20T12:18:37.654848,2.13102563,.00110273,64.3121,310.1562,232.6153,127.3431,0,U,45358,999,5003,0,-.69E-6,0
STARLINK-1279,2020-019A,2026-08-21T14:26:31.235424,16.03681891,.00090802,53.0265,355.2791,328.7339,31.3151,0,U,45360,999,35668,.61701245E-3,.401287E-2,.83648703E-4
STARLINK-1301,2020-019B,2026-08-21T12:26:13.547904,16.10912490,.00026944,53.0247,356.8504,356.9695,3.1322,0,U,45361,999,35666,.61746719E-3,.63223E-2,.22487535E-3
STARLINK-1262,2020-019G,2026-08-21T09:49:47.787168,15.39973784,.00034067,53.1513,115.8101,74.0666,286.0714,0,U,45366,999,35503,.12502159E-2,.50534E-3,0
STARLINK-1273,2020-019H,2026-08-21T14:30:27.936864,15.66360207,.00020941,53.0389,76.1598,112.5130,247.6107,0,U,45367,999,35557,.39796804E-3,.417E-3,0
STARLINK-1276,2020-019J,2026-08-21T04:16:00.874560,15.17455976,.00018579,53.0708,139.6594,83.6835,276.4370,0,U,45368,999,35465,.1177538E-2,.23625E-3,0
STARLINK-1277,2020-019K,2026-08-21T12:58:20.932320,15.75306617,.00006944,53.0396,65.9043,141.7110,218.3958,0,U,45369,999,35571,.44225311E-3,.67908E-3,0
STARLINK-1281,2020-019L,2026-08-21T01:19:41.459808,15.40912760,.00023516,53.1541,116.6789,47.3480,312.7724,0,U,45370,999,35499,.12371855E-2,.51591E-3,0
STARLINK-1300,2020-019Q,2026-08-21T00:50:40.490304,15.41777347,.00022592,53.1533,116.3340,56.7772,303.3450,0,U,45374,999,35499,.1219977E-2,.52365E-3,0
STARLINK-1302,2020-019R,2026-08-21T13:45:32.109120,15.75093481,.00016321,53.0411,61.5473,321.3512,38.7390,0,U,45375,999,35577,.43466584E-3,.66098E-3,0
STARLINK-1304,2020-019S,2026-08-21T12:33:18.520128,15.70919765,.00006931,53.0379,65.4161,347.6488,12.4511,0,U,45376,999,35571,.85121608E-3,.109309E-2,0
STARLINK-1305,2020-019T,2026-08-21T14:00:01.999872,15.84999637,.00014418,53.0337,37.9788,341.4487,145.1421,0,U,45377,999,600,.55251934E-3,.133757E-2,0
STARLINK-1319,2020-019V,2026-08-21T14:00:01.999872,15.95476894,.00049263,53.0302,25.1974,305.8961,11.9804,0,U,45379,999,602,.48078069E-3,.193379E-2,.25766225E-4
STARLINK-1266,2020-019Z,2026-08-21T11:39:27.254304,15.73066633,.00022957,53.0415,49.2330,134.3612,225.7594,0,U,45383,999,35593,.49859372E-3,.69553E-3,0
STARLINK-1267,2020-019AA,2026-08-20T22:44:22.020576,15.79197230,.00014187,53.0420,40.9353,263.6940,96.3919,0,U,45384,999,35600,.52877089E-3,.97096E-3,0
STARLINK-1272,2020-019AC,2026-08-21T14:00:01.999872,15.86710132,.00040409,53.0343,13.5298,308.3283,311.0001,0,U,45386,999,606,.43148251E-3,.113137E-2,0
STARLINK-1274,2020-019AD,2026-08-21T14:00:01.999872,15.77759091,.00032603,53.0141,17.6953,359.0240,123.0964,0,U,45387,999,604,.4193932E-3,.71828E-3,0
STARLINK-1283,2020-019AF,2026-08-21T12:36:49.275648,15.82518094,.00013835,53.0319,14.0251,0.8290,359.2734,0,U,45389,999,35643,.4706272E-3,.100739E-2,0
STARLINK-1284,2020-019AG,2026-08-20T18:04:49.614528,15.79725677,.0003108,53.0407,42.9395,233.5234,126.5501,0,U,45390,999,35595,.50009776E-3,.94018E-3,0
STARLINK-1297,2020-019AM,2026-08-21T14:18:34.225344,15.84550235,.00019205,53.0372,36.3362,279.4324,80.6482,0,U,45395,999,35530,.5490091E-3,.130006E-2,0
STARLINK-1307,2020-019AP,2026-08-20T21:53:42.038304,15.61668510,.00017009,53.0515,55.5473,86.3476,273.7732,0,U,45397,999,35562,.44697758E-3,.38896E-3,0
STARLINK-1255,2020-019AR,2026-08-21T10:18:42.960960,15.72969831,.00020113,53.0328,15.2282,14.8296,345.2780,0,U,45399,999,35621,.63374721E-3,.88405E-3,0
STARLINK-1260,2020-019AW,2026-08-21T00:05:17.879424,15.44435656,.00004611,53.1517,77.8703,40.8483,319.2559,0,U,45404,999,35524,.63146924E-3,.29362E-3,0
STARLINK-1263,2020-019AX,2026-08-20T23:47:39.048288,15.41231324,.00028879,53.1536,80.8154,66.5708,293.5601,0,U,45405,999,35520,.12002392E-2,.50568E-3,0
STARLINK-1265,2020-019AY,2026-08-20T23:22:50.270880,15.45156110,.00022319,53.1521,77.7576,138.5832,221.5345,0,U,45406,999,35524,.12676602E-2,.61105E-3,0
STARLINK-1278,2020-019BA,2026-08-21T13:33:16.257600,15.85999770,.00034576,53.0356,34.7325,282.5852,77.4784,0,U,45408,999,35586,.44533873E-3,.112779E-2,0
STARLINK-1296,2020-019BE,2026-08-21T00:11:37.120128,15.45063650,.00005734,53.1512,77.2245,92.0768,268.0304,0,U,45412,999,35525,.66506321E-3,.31631E-3,0
STARLINK-1309,2020-019BG,2026-08-21T13:06:18.222336,15.83057236,.00022303,53.0559,29.9688,283.2771,76.8002,0,U,45414,999,35591,.4628066E-3,.10162E-2,0
STARLINK-1316,2020-019BH,2026-08-21T14:35:41.481600,15.45518146,.00005105,53.1514,74.1295,30.0361,330.0675,0,U,45415,999,35537,.11352207E-2,.55318E-3,0
STARLINK-1286,2020-019BK,2026-08-21T11:25:59.140416,15.73514508,.00030754,53.0418,46.0850,165.3162,194.7946,0,U,45417,999,35597,.63893733E-3,.91289E-3,0
STARLINK-1308,2020-019BM,2026-08-21T00:25:47.384256,15.72951273,.0003236,53.0430,67.3140,259.4001,100.6653,0,U,45419,999,35538,.4808685E-3,.66711E-3,0
ONEWEB-0066,2020-020A,2026-08-21T07:17:57.581952,13.11414658,.00019219,87.8930,8.1120,99.4868,260.6477,0,U,45424,999,31121,.77080239E-3,.286E-5,0
ONEWEB-0067,2020-020B,2026-08-21T15:31:20.870112,13.11428308,.00017328,87.8957,7.9795,102.4851,257.6471,0,U,45425,999,31131,-.75719748E-3,-.256E-5,0
ONEWEB-0080,2020-020C,2026-08-21T15:31:17.741568,13.11424860,.00014243,87.8944,8.0491,88.2520,271.8771,0,U,45426,999,31128,-.27407449E-2,-.959E-5,0
ONEWEB-0090,2020-020D,2026-08-21T07:03:32.044896,13.11415466,.00018188,87.8942,8.1217,96.4287,263.7048,0,U,45427,999,31120,.15852413E-2,.575E-5,0
ONEWEB-0061,2020-020E,2026-08-21T15:08:57.670656,13.11416472,.00018358,87.8939,8.0378,97.8056,262.3280,0,U,45428,999,31120,-.12588007E-2,-.433E-5,0
ONEWEB-0081,2020-020F,2026-08-21T14:42:19.934208,13.11418675,.00017378,87.8938,8.0499,106.8431,253.2888,0,U,45429,999,31131,.12855229E-3,.58E-6,0
ONEWEB-0069,2020-020G,2026-08-21T07:25:31.114560,13.11415439,.00019429,87.8941,8.1141,98.8852,261.2496,0,U,45430,999,31120,.57695525E-3,.217E-5,0
ONEWEB-0031,2020-020H,2026-08-21T08:16:34.171680,13.11418178,.00018625,87.8932,8.1064,92.4874,267.6468,0,U,45431,999,31119,-.93640461E-4,-.21E-6,0
ONEWEB-0027,2020-020J,2026-08-20T21:11:06.287424,13.17644880,.00017891,87.9197,353.0080,89.5571,270.5766,0,U,45432,999,31487,.2714179E-2,.1067E-4,0
ONEWEB-0064,2020-020K,2026-08-21T08:14:06.383616,13.11419369,.00017795,87.8939,8.1021,91.5053,268.6279,0,U,45433,999,31122,-.29809257E-3,-.93E-6,0
ONEWEB-0018,2020-020L,2026-08-21T14:29:55.135104,13.11415244,.00021508,87.8939,8.0503,100.6608,259.4763,0,U,45434,999,31120,.12514115E-2,.456E-5,0
ONEWEB-0083,2020-020M,2026-08-21T08:46:04.836864,13.11417392,.00018491,87.8943,8.0947,96.0040,264.1299,0,U,45435,999,31121,.18182902E-2,.657E-5,0
ONEWEB-0095,2020-020N,2026-08-21T15:53:20.031360,13.11418295,.00011467,87.8931,8.0422,86.4672,273.6587,0,U,45436,999,31125,.87687916E-3,.323E-5,0
ONEWEB-0092,2020-020P,2026-08-21T14:47:23.261280,13.11417278,.0002001,87.8940,8.0443,99.4871,260.6483,0,U,45437,999,31136,-.26938131E-3,-.83E-6,0
ONEWEB-0085,2020-020Q,2026-08-20T21:46:27.776352,13.11421247,.00021096,87.8940,8.1872,82.8403,277.2965,0,U,45438,999,31115,-.54222014E-3,-.179E-5,0
ONEWEB-0096,2020-020R,2026-08-20T19:59:26.612160,13.11416228,.00016866,87.8941,8.2020,94.7687,265.3634,0,U,45439,999,31113,.14218847E-2,.517E-5,0
ONEWEB-0037,2020-020S,2026-08-21T07:34:51.096288,13.11415355,.00016692,87.8949,8.0817,96.3918,263.7400,0,U,45440,999,31123,-.76505434E-3,-.258E-5,0
ONEWEB-0042,2020-020T,2026-08-21T15:52:55.770240,13.11418488,.00017828,87.8941,8.0338,100.4020,259.7309,0,U,45441,999,31124,.10857441E-2,.398E-5,0
ONEWEB-0098,2020-020U,2026-08-20T21:28:21.852768,13.11418535,.00018353,87.8938,8.1948,95.1376,264.9961,0,U,45442,999,31112,.93388656E-3,.344E-5,0
ONEWEB-0055,2020-020V,2026-08-21T07:56:48.628032,13.11417858,.0001706,87.8941,8.1078,98.6267,261.5054,0,U,45443,999,31115,-.2169786E-2,-.756E-5,0
ONEWEB-0093,2020-020W,2026-08-21T07:47:02.270976,13.11415470,.00019494,87.8943,8.1088,105.4100,254.7243,0,U,45444,999,31121,-.13334549E-2,-.46E-5,0
ONEWEB-0029,2020-020X,2026-08-21T15:26:26.505312,13.11417970,.00019687,87.8933,8.0429,103.9347,256.2000,0,U,45445,999,31123,-.17873134E-2,-.621E-5,0
ONEWEB-0068,2020-020Y,2026-08-21T09:17:24.060192,13.11415485,.00018963,87.8941,8.0936,101.1424,258.9917,0,U,45446,999,31114,-.11165044E-3,-.27E-6,0
ONEWEB-0046,2020-020Z,2026-08-21T09:05:23.781408,13.11414659,.00016496,87.8933,8.0969,105.3902,254.7408,0,U,45447,999,31115,.85450219E-3,.316E-5,0
ONEWEB-0063,2020-020AA,2026-08-21T07:57:12.452832,13.11418169,.00015009,87.8945,8.1107,99.3258,260.8040,0,U,45448,999,31123,-.13870693E-2,-.479E-5,0
ONEWEB-0019,2020-020AB,2026-08-21T08:52:59.894688,13.11416539,.00019448,87.8938,8.0857,93.1875,266.9476,0,U,45449,999,31108,.16257558E-2,.589E-5,0
ONEWEB-0094,2020-020AC,2026-08-21T06:43:31.224000,13.17649861,.00020875,87.9201,352.9180,99.6172,260.5196,0,U,45450,999,31488,-.65150585E-3,-.24E-5,0
ONEWEB-0087,2020-020AD,2026-08-21T08:11:28.999968,13.11418180,.00020255,87.8945,8.0874,103.9587,256.1766,0,U,45451,999,31112,-.45057731E-3,-.147E-5,0
ONEWEB-0082,2020-020AE,2026-08-21T08:06:35.419680,13.11418015,.00019179,87.8944,8.0996,111.2179,248.9154,0,U,45452,999,31121,-.90600212E-3,-.308E-5,0
ONEWEB-0050,2020-020AF,2026-08-21T09:36:55.333152,14.90553082,.0006252,88.9289,224.3478,93.2460,266.9484,0,U,45453,999,35009,.14535915E-3,.1442E-4,0
ONEWEB-0034,2020-020AG,2026-08-21T14:30:19.805760,13.11414896,.00017608,87.8943,8.0564,99.9183,260.2144,0,U,45454,999,31116,.11218692E-2,.41E-5,0
ONEWEB-0060,2020-020AH,2026-08-21T15:15:15.378624,13.11416366,.0002681,87.8934,8.0434,110.9073,249.2342,0,U,45455,999,31112,-.13304003E-2,-.459E-5,0
ONEWEB-0086,2020-020AJ,2026-08-21T07:25:05.703456,13.11414643,.00025407,87.8945,8.1085,95.9671,264.1746,0,U,45456,999,31114,.32330521E-4,.24E-6,0
ONEWEB-0088,2020-020AK,2026-08-21T08:43:25.822848,13.11417218,.00014892,87.8950,8.0752,107.4538,252.6753,0,U,45457,999,31108,.15736661E-2,.57E-5,0
YAOGAN-30 07A,2020-021A,2026-08-21T12:54:11.475648,15.02888308,.0004787,34.9940,172.5062,244.4545,115.5668,0,U,45460,999,35039,.16327808E-3,.2207E-4,0
YAOGAN-30 07B,2020-021B,2026-08-21T07:33:13.898880,15.02938483,.00014634,34.9932,173.4488,60.7207,299.3647,0,U,45461,999,35029,.18554066E-3,.2514E-4,0
YAOGAN-30 07C,2020-021C,2026-08-21T07:01:30.639072,15.02922934,.00020053,34.9947,171.6495,250.8704,109.1787,0,U,45462,999,35021,.18616436E-3,.2522E-4,0
AEHF-6 (USA 298),2020-022B,2026-08-21T14:46:38.716032,1.00269223,.00414591,2.4115,302.0645,13.0327,14.1919,0,U,45465,999,2367,0,-.298E-5,0
STARLINK-1329,2020-025A,2026-08-21T14:00:01.999872,15.86187337,.00028553,53.0364,342.9099,353.1865,76.0010,0,U,45531,999,600,.43373106E-3,.110792E-2,0
STARLINK-1338,2020-025B,2026-08-21T14:15:48.022848,15.81161108,.00026543,53.0404,351.7120,313.2619,46.8181,0,U,45532,999,35127,.55108092E-3,.110973E-2,0
STARLINK-1350,2020-025E,2026-08-21T12:47:37.963392,15.41499844,.00005355,53.0713,336.1458,4.9232,355.1777,0,U,45535,999,35153,.26414108E-3,.10852E-3,0
STARLINK-1362,2020-025H,2026-08-21T12:50:56.704992,15.43693202,.00031946,53.1534,47.7343,87.2773,272.8599,0,U,45538,999,35052,.71812488E-3,.32628E-3,0
STARLINK-1368,2020-025K,2026-08-21T11:20:48.596352,15.43944198,.0002434,53.1548,48.2736,88.2298,271.8988,0,U,45540,999,35050,.12542221E-2,.57978E-3,0
STARLINK-1371,2020-025M,2026-08-21T08:37:38.760960,15.76567932,.00022564,53.0408,4.5815,309.5680,50.5140,0,U,45542,999,35107,.4862915E-3,.79125E-3,0
STARLINK-1372,2020-025N,2026-08-21T11:24:32.396544,15.44411745,.00025928,53.1542,47.5318,76.0971,284.0324,0,U,45543,999,34961,.12945124E-2,.60838E-3,0
STARLINK-1373,2020-025P,2026-08-21T09:37:52.880736,15.78938086,.00031024,53.0389,358.4133,311.1562,48.9190,0,U,45544,999,35116,.49572557E-3,.89859E-3,0
STARLINK-1327,2020-025AA,2026-08-21T12:12:13.408128,15.81683181,.00047863,53.0372,334.2939,333.1199,26.9573,0,U,45555,999,35150,.47323349E-3,.97432E-3,0
STARLINK-1356,2020-025AK,2026-08-21T13:04:19.556256,15.71790443,.00003193,53.0407,351.1348,222.6456,137.4536,0,U,45564,999,35127,.38129649E-3,.50101E-3,0
STARLINK-1357,2020-025AL,2026-08-21T06:00:04.216320,15.78904833,.00072327,53.0388,306.2850,7.7350,352.3780,0,U,45565,999,35188,.49477943E-3,.89665E-3,0
STARLINK-1361,2020-025AN,2026-08-21T13:58:57.637056,15.76725228,.00036094,53.0392,347.5221,327.4312,32.6484,0,U,45567,999,35133,.46068468E-4,.6889E-4,0
STARLINK-1376,2020-025AR,2026-08-21T10:16:40.330848,15.45037176,.0000909,53.1546,23.8890,5.3451,354.7566,0,U,45570,999,35084,.13580429E-2,.65259E-3,0
STARLINK-1321,2020-025AU,2026-08-21T13:36:14.228640,15.77498020,.00039679,53.0386,331.2005,357.8936,2.2066,0,U,45573,999,35125,.53378774E-3,.90748E-3,0
STARLINK-1331,2020-025AZ,2026-08-21T14:29:19.496832,15.77005404,.00035209,53.0437,338.1171,338.4012,21.6859,0,U,45578,999,35147,.42515837E-3,.70395E-3,0
STARLINK-1333,2020-025BB,2026-08-21T10:20:05.474688,15.41824002,.00017887,53.1542,27.0298,109.4595,250.6604,0,U,45580,999,35080,.12637872E-2,.54358E-3,0
STARLINK-1335,2020-025BC,2026-08-21T13:46:38.579232,15.43571565,.00025513,53.1519,22.1715,24.0481,336.0645,0,U,45581,999,35087,.12301953E-2,.56131E-3,0
STARLINK-1337,2020-025BD,2026-08-21T14:00:01.999872,15.88149152,.00067031,53.0386,322.6451,351.3902,197.7111,0,U,45582,999,607,.50752746E-3,.143698E-2,0
STARLINK-1347,2020-025BH,2026-08-21T14:12:10.981728,15.77731059,.00050602,53.0363,297.3294,14.1937,345.9224,0,U,45586,999,35202,.51536304E-3,.88515E-3,0
STARLINK-1364,2020-025BL,2026-08-21T07:27:38.353248,15.78364873,.00018883,53.0364,335.0522,341.6112,18.4839,0,U,45589,999,35147,.5037611E-3,.88964E-3,0
STARLINK-1365,2020-025BM,2026-08-21T09:31:31.206144,15.72120023,.0001449,53.0440,12.0574,303.7261,56.3618,0,U,45590,999,35098,.53291606E-3,.71442E-3,0
XINGYUN-2 01,2020-028A,2026-08-21T14:18:52.695936,15.12044843,.00088844,97.4919,224.7272,349.8508,10.2542,0,U,45602,999,34472,.11372727E-3,.1892E-4,0
XINGYUN-2 02,2020-028B,2026-08-21T14:05:27.250944,15.11758982,.00125439,97.5106,238.4466,51.8781,308.3578,0,U,45603,999,34471,.94793996E-4,.1555E-4,0
COSMOS 2546 (EKS 4),2020-031A,2026-08-18T07:59:54.549600,2.00583152,.71099765,63.1713,58.5526,266.5789,17.3392,0,U,45608,999,4571,0,-.432E-5,0
