OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00431,2026-098T,2026-08-21T02:16:43.260960,14.79940898,.00011265,51.8985,136.1287,91.6555,268.4537,0,U,68936,999,1702,.50828774E-3,.3656E-4,0
KUIPER-00432,2026-098U,2026-08-21T02:28:23.569248,14.79935634,.00008782,51.8992,128.4911,110.4476,249.6581,0,U,68937,999,1713,.49178762E-3,.353E-4,0
KUIPER-00434,2026-098V,2026-08-21T03:38:15.278208,14.76539533,.00018436,51.8991,131.6293,49.2171,310.8950,0,U,68938,999,1709,-.68284547E-3,-.5016E-4,0
KUIPER-00436,2026-098W,2026-08-21T02:00:11.996352,14.79933095,.0000882,51.8983,131.1925,103.3038,256.8023,0,U,68939,999,1709,-.17416986E-4,-.354E-5,0
KUIPER-00438,2026-098X,2026-08-21T02:04:04.795104,14.79937592,.00006576,51.9025,128.6952,97.3724,262.7313,0,U,68940,999,1712,.50283268E-3,.3615E-4,0
KUIPER-00439,2026-098Y,2026-08-20T22:24:54.812736,14.80025098,.00004023,51.9034,129.3568,96.3404,263.7604,0,U,68941,999,1710,.47008797E-3,.3372E-4,0
KUIPER-00440,2026-098Z,2026-08-21T14:00:01.999872,14.82877422,.00016086,51.9008,119.0214,36.3616,32.2589,0,U,68942,999,524,.40269674E-3,.3069E-4,0
KUIPER-00442,2026-098AA,2026-08-20T23:15:48.088512,14.76493875,.00017086,51.9012,123.6601,57.9182,302.1944,0,U,68943,999,1718,.30653254E-3,.194E-4,0
KUIPER-00446,2026-098AB,2026-08-21T15:54:20.406816,14.79945110,.00015483,51.8996,123.6451,157.3090,202.7941,0,U,68944,999,1724,-.13704496E-2,-.10655E-3,0
KUIPER-00451,2026-098AC,2026-08-21T02:41:02.585472,14.79953844,.00011791,51.8989,136.0626,76.1597,283.9496,0,U,68945,999,1702,.51188648E-3,.3685E-4,0
KUIPER-00452,2026-098AD,2026-08-21T09:29:19.904928,14.79915170,.00009383,51.9009,122.3176,17.7493,342.3502,0,U,68946,999,1724,.27726769E-3,.1892E-4,0
KUIPER-00453,2026-098AE,2026-08-21T14:00:01.999872,14.79975098,.0003186,51.8971,118.9139,57.9503,119.9554,0,U,68947,999,574,.34433342E-2,.26158E-3,0
KUIPER-00454,2026-098AF,2026-08-21T03:23:18.953376,14.76513782,.00020799,51.8996,137.8826,269.7310,90.3413,0,U,68948,999,1700,.39889488E-3,.2591E-4,0
KUIPER-00455,2026-098AG,2026-08-20T22:37:56.419104,14.79935756,.00028582,51.9012,136.8139,45.9470,314.1728,0,U,68949,999,1700,-.2464029E-3,-.21E-4,0
KUIPER-00458,2026-098AH,2026-08-21T09:31:34.855680,14.78112085,.00008628,51.9002,119.8117,306.6029,53.4853,0,U,68950,999,1727,.28162826E-3,.1839E-4,0
KUIPER-00282,2026-118A,2026-08-21T09:44:57.380352,14.79931997,.00017593,51.8973,112.2523,102.7710,257.3449,0,U,69267,999,1381,.23229327E-3,.155E-4,0
KUIPER-00383,2026-118B,2026-08-21T15:04:58.594080,14.79931531,.00005975,51.8973,108.7864,87.9938,272.1093,0,U,69268,999,1388,.38247683E-3,.2696E-4,0
KUIPER-00527,2026-118C,2026-08-21T01:18:20.538432,14.79932099,.00003612,51.8976,111.4568,76.6744,283.4258,0,U,69269,999,1379,.43954271E-3,.3131E-4,0
KUIPER-00562,2026-118D,2026-08-21T14:00:01.999872,14.87835014,.00039908,51.8960,101.5783,0.6381,343.3320,0,U,69270,999,437,.95975096E-3,.8635E-4,0
KUIPER-00570,2026-118E,2026-08-20T23:33:20.076768,14.79946475,.00008375,51.8998,116.7467,68.2501,291.8551,0,U,69271,999,1370,.45678826E-3,.3264E-4,0
KUIPER-00572,2026-118F,2026-08-21T15:24:44.345952,14.76590391,.00013298,51.8998,108.6808,52.0207,308.0874,0,U,69272,999,1388,.8446045E-3,.574E-4,0
KUIPER-00581,2026-118G,2026-08-21T02:23:29.693472,14.79940219,.00029528,51.9015,116.1188,92.5625,267.5675,0,U,69273,999,1382,.49552408E-3,.3559E-4,0
KUIPER-00584,2026-118H,2026-08-21T01:55:18.188832,14.79943245,.00011633,51.8987,118.8183,106.2273,253.8818,0,U,69274,999,1369,.46250181E-3,.3307E-4,0
KUIPER-00587,2026-118J,2026-08-21T15:25:47.153568,14.76560407,.00003331,51.8997,106.1668,181.4153,178.6807,0,U,69275,999,1392,.2713841E-3,.1696E-4,0
KUIPER-00590,2026-118K,2026-08-21T15:25:17.131296,14.79919203,.00016047,51.9015,111.2275,82.8352,277.2792,0,U,69276,999,1385,.31975222E-3,.2216E-4,0
KUIPER-00592,2026-118L,2026-08-21T09:47:21.299424,14.76482980,.00017721,51.9028,111.9851,13.5712,346.5296,0,U,69277,999,1382,.30745021E-3,.1946E-4,0
