OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36297,2026-022Z,2026-08-25T02:04:28.202592,15.33463697,0.00021309,97.2847,269.0974,98.84,261.3084,0,U,67671,999,3138,0.00043399889,0.00013971,0.0
STARLINK-36616,2026-022AA,2026-08-25T02:16:14.048256,15.33466176,0.00010418,97.2823,269.0831,112.816,247.3193,0,U,67672,999,3138,0.00061947359,0.0001999,0.0
STARLINK-36748,2026-025A,2026-08-25T05:29:11.625792,15.33448137,7.48e-05,97.2851,347.5595,87.6134,272.5194,0,U,67693,999,3184,0.0010117096,0.00032731,0.0
STARLINK-36753,2026-025B,2026-08-25T06:43:33.307968,15.33448234,0.00020901,97.284,347.4903,112.0876,248.0589,0,U,67694,999,3185,-0.00033744975,-0.00010955,0.0
STARLINK-36750,2026-025C,2026-08-25T06:12:15.752160,15.33462713,0.00011488,97.2843,347.5221,100.9945,259.1427,0,U,67695,999,3184,0.0010790086,0.0003494,0.0
STARLINK-36401,2026-025D,2026-08-24T18:47:04.691616,15.33458058,3.842e-05,97.2849,347.0972,210.998,149.124,0,U,67696,999,3177,0.00092896198,0.00030047,0.0
STARLINK-36704,2026-025E,2026-08-25T05:56:36.270528,15.33463139,0.0002793,97.2859,347.5367,87.3539,272.8023,0,U,67697,999,3184,0.00090282565,0.00029204,0.0
STARLINK-36697,2026-025F,2026-08-25T05:48:46.315008,15.33444507,0.00027419,97.285,347.5444,288.2898,71.8046,0,U,67698,999,3184,0.00082293359,0.00026588,0.0
STARLINK-36716,2026-025G,2026-08-25T06:35:45.387168,15.33491899,9.472e-05,97.2836,347.501,112.7357,247.3986,0,U,67699,999,3185,0.0011372788,0.00036874,0.0
STARLINK-36712,2026-025H,2026-08-25T06:08:20.808960,15.33486104,8.464e-05,97.2849,347.5266,83.7299,276.404,0,U,67700,999,3184,0.00096607309,0.00031283,0.0
STARLINK-36713,2026-025J,2026-08-25T04:57:52.362720,15.33468737,6.881e-05,97.284,347.4387,96.3681,263.764,0,U,67701,999,3184,0.00098916455,0.00032018,0.0
STARLINK-36695,2026-025K,2026-08-25T07:07:04.868832,15.33445291,0.00015155,97.2838,347.6208,91.3211,268.8206,0,U,67702,999,3185,0.00088921338,0.00028742,0.0
STARLINK-36630,2026-025L,2026-08-25T05:52:42.097152,15.3346633,0.00021103,97.2853,347.5385,87.1572,272.9912,0,U,67703,999,3184,0.0010394257,0.00033655,0.0
STARLINK-36338,2026-025M,2026-08-25T06:39:40.733856,15.33448858,5.986e-05,97.285,347.4972,311.1362,48.9829,0,U,67704,999,3184,0.0008382178,0.00027086,0.0
STARLINK-36316,2026-025N,2026-08-25T06:27:55.583712,15.33455414,5.684e-05,97.2865,347.5051,93.6662,266.4646,0,U,67705,999,3184,0.0012089186,0.00039169,0.0
STARLINK-36707,2026-025P,2026-08-25T06:16:10.722144,15.33471933,0.00025477,97.2849,347.5197,100.1429,260.0101,0,U,67706,999,3184,0.00084469964,0.00027319,0.0
STARLINK-36645,2026-025Q,2026-08-25T05:21:22.084128,15.33441121,0.00010278,97.2853,347.5691,82.0349,278.1011,0,U,67707,999,3184,0.00091462506,0.00029564,0.0
STARLINK-36287,2026-025R,2026-08-24T06:07:30.329760,15.33478502,0.0002458,97.2844,346.5929,110.5668,249.5839,0,U,67708,999,3170,0.00090768,0.00029375,0.0
