OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00090,2025-151V,2026-08-25T05:42:00.063072,14.79932131,.00004065,51.8972,252.7763,63.4436,296.6568,0,U,64835,999,6057,.27640964E-3,.1887E-4,0
KUIPER-00091,2025-151W,2026-08-25T10:25:56.683776,14.79920501,.00006964,51.9010,256.9262,75.2332,284.8707,0,U,64836,999,6053,.30418102E-3,.2098E-4,0
KUIPER-00092,2025-151X,2026-08-25T08:36:59.981184,14.79945677,.00004382,51.8997,264.7492,53.9266,306.1737,0,U,64837,999,6163,.2687928E-3,.1829E-4,0
KUIPER-00093,2025-151Y,2026-08-25T08:33:08.307360,14.79936807,.00007316,51.8994,267.2327,64.3899,295.7138,0,U,64838,999,6038,.31909428E-3,.2212E-4,0
KUIPER-00094,2025-151Z,2026-08-25T22:41:00.043296,14.79930305,.00006813,51.9019,219.7332,49.4529,310.6493,0,U,64839,999,6110,-.14009277E-3,-.1289E-4,0
KUIPER-00081,2025-171A,2026-08-25T16:21:28.069632,14.79938464,.00011249,51.8997,120.7917,94.1677,265.9414,0,U,65132,999,5806,.2794141E-3,.191E-4,0
KUIPER-00088,2025-171B,2026-08-25T02:56:21.414048,14.79942913,.00010156,51.8993,140.7646,88.6250,271.4829,0,U,65133,999,5773,.43911401E-3,.3129E-4,0
KUIPER-00095,2025-171C,2026-08-24T22:35:39.806016,14.79929915,.00011961,51.8958,121.6045,90.6518,269.4581,0,U,65134,999,5798,-.24572603E-3,-.2094E-4,0
KUIPER-00096,2025-171D,2026-08-25T10:25:35.090688,14.79946929,.00008777,51.8994,131.8799,99.4861,260.6200,0,U,65135,999,5788,.48146421E-3,.3452E-4,0
KUIPER-00097,2025-171E,2026-08-25T16:50:43.100736,14.79971818,.00007933,51.9013,133.3622,96.0815,264.0238,0,U,65136,999,5787,.45914868E-3,.3284E-4,0
KUIPER-00098,2025-171F,2026-08-25T16:46:48.097920,14.79935936,.00013354,51.8998,135.7353,88.7334,271.3781,0,U,65137,999,5719,.40073532E-4,.84E-6,0
KUIPER-00099,2025-171G,2026-08-25T09:44:44.835936,14.79935806,.00008783,51.9021,127.0429,99.1238,260.9824,0,U,65138,999,5794,.46607325E-3,.3334E-4,0
