OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0050,2020-020AF,2026-08-25T10:17:20.396256,14.90563449,.00062853,88.9288,223.8002,85.4386,274.7561,0,U,45453,999,35069,.14275251E-3,.1417E-4,0
ONEWEB-0034,2020-020AG,2026-08-25T15:33:17.714016,13.11419301,.00018133,87.8953,7.2542,100.3853,259.7480,0,U,45454,999,31169,.892799E-3,.329E-5,0
ONEWEB-0060,2020-020AH,2026-08-25T08:58:46.152192,13.11414467,.00027122,87.8946,7.3018,107.5242,252.6183,0,U,45455,999,31161,-.29498127E-3,-.92E-6,0
ONEWEB-0086,2020-020AJ,2026-08-25T15:47:32.854560,13.11416530,.00025251,87.8956,7.2457,93.3457,266.7960,0,U,45456,999,31171,.15103757E-2,.548E-5,0
ONEWEB-0088,2020-020AK,2026-08-25T15:15:59.239584,13.11419296,.0001542,87.8959,7.2277,109.8730,250.2564,0,U,45457,999,31164,-.41561E-3,-.135E-5,0
ONEWEB-0102,2020-100A,2026-08-25T15:53:39.125760,13.12440490,.00021069,87.8997,336.8745,98.5044,261.6324,0,U,47258,999,27384,.63427646E-3,.241E-5,0
ONEWEB-0109,2020-100B,2026-08-25T16:05:51.703584,13.12441505,.00018374,87.9010,336.8630,95.4884,264.6455,0,U,47259,999,27367,-.42019901E-4,-.2E-7,0
ONEWEB-0110,2020-100C,2026-08-25T16:44:53.648160,13.12443698,.00021751,87.9005,336.8417,98.5927,261.5448,0,U,47260,999,27384,-.10652016E-2,-.37E-5,0
ONEWEB-0111,2020-100D,2026-08-25T17:28:48.136224,13.12441629,.0001966,87.9005,336.8541,101.9749,258.1600,0,U,47261,999,27368,.12321057E-2,.456E-5,0
ONEWEB-0114,2020-100E,2026-08-25T12:43:21.478080,13.12441646,.00018086,87.9010,336.8926,94.0393,266.0943,0,U,47262,999,27361,-.9056427E-3,-.313E-5,0
ONEWEB-0117,2020-100F,2026-08-25T07:01:50.374560,13.12445811,.00022479,87.9003,336.9270,103.5812,256.5567,0,U,47263,999,27359,-.31050861E-2,-.1104E-4,0
ONEWEB-0118,2020-100G,2026-08-25T16:59:31.536960,13.12444999,.0001526,87.9009,336.8487,102.2441,257.8858,0,U,47264,999,27384,-.1651475E-3,-.47E-6,0
ONEWEB-0119,2020-100H,2026-08-25T12:06:46.718496,13.12441161,.0001916,87.9000,336.8994,99.8666,260.2679,0,U,47265,999,27379,.11264473E-2,.418E-5,0
ONEWEB-0120,2020-100J,2026-08-25T16:20:39.303744,13.12495477,.00014979,87.8997,336.8659,80.8703,279.2595,0,U,47266,999,27384,-.31944386E-1,-.11474E-3,0
ONEWEB-0121,2020-100K,2026-08-25T16:03:24.503040,13.12440357,.00021091,87.9008,336.8612,106.5920,253.5440,0,U,47267,999,27375,.1117448E-3,.53E-6,0
ONEWEB-0122,2020-100L,2026-08-25T15:54:52.814592,13.12443272,.00018983,87.9007,336.8671,94.4607,265.6738,0,U,47268,999,27366,.78417174E-3,.295E-5,0
ONEWEB-0123,2020-100M,2026-08-25T06:39:51.843168,13.12441227,.0001773,87.8998,336.9434,101.0481,259.0847,0,U,47269,999,27375,.93224E-3,.348E-5,0
ONEWEB-0124,2020-100N,2026-08-25T13:44:26.572128,13.12392549,.0001826,87.8991,336.8866,99.8565,260.2770,0,U,47270,999,27367,-.15816E-1,-.5669E-4,0
ONEWEB-0125,2020-100P,2026-08-25T13:12:38.932704,13.12444194,.0001892,87.9007,336.8830,109.3856,250.7477,0,U,47271,999,27373,-.2581E-3,-.8E-6,0
ONEWEB-0126,2020-100Q,2026-08-25T13:42:06.946272,13.12444695,.0001786,87.8999,336.8897,96.8077,263.3255,0,U,47272,999,27380,.95533E-3,.356E-5,0
ONEWEB-0127,2020-100R,2026-08-25T07:23:47.168448,13.12442632,.00018332,87.8994,336.9373,95.4518,264.6820,0,U,47273,999,27379,-.13324234E-2,-.467E-5,0
ONEWEB-0128,2020-100S,2026-08-25T17:04:25.211424,13.12443478,.00021493,87.8986,336.8704,97.4999,262.6374,0,U,47274,999,27386,.17132646E-3,.74E-6,0
ONEWEB-0129,2020-100T,2026-08-25T07:26:12.134688,13.12442232,.00015969,87.9007,336.9318,63.7861,296.3432,0,U,47275,999,27374,-.13142229E-2,-.46E-5,0
ONEWEB-0130,2020-100U,2026-08-25T17:14:08.648160,13.12445303,.0001846,87.9004,336.8468,97.3144,262.8194,0,U,47276,999,27376,-.74765275E-3,-.256E-5,0
ONEWEB-0131,2020-100V,2026-08-25T13:29:42.612000,13.12445571,.0002061,87.8994,336.8884,98.9292,261.2070,0,U,47277,999,27378,.56713E-3,.217E-5,0
ONEWEB-0132,2020-100W,2026-08-25T12:21:24.431904,13.12440561,.00019926,87.8999,336.9014,102.5038,257.6314,0,U,47278,999,27367,.48828573E-3,.188E-5,0
ONEWEB-0133,2020-100X,2026-08-25T07:16:16.183776,13.12442290,.00020579,87.9009,336.9274,99.1494,260.9867,0,U,47279,999,27380,-.10717172E-2,-.373E-5,0
ONEWEB-0134,2020-100Y,2026-08-25T13:51:41.056992,13.12440626,.0002059,87.9012,336.8701,93.1337,267.0027,0,U,47280,999,27381,.95468E-3,.356E-5,0
ONEWEB-0135,2020-100Z,2026-08-25T07:40:51.677184,13.12443613,.00021044,87.8997,336.9353,94.5848,265.5520,0,U,47281,999,27380,-.9355554E-3,-.324E-5,0
ONEWEB-0136,2020-100AA,2026-08-25T06:17:54.947328,13.12442713,.0002131,87.9001,336.9334,92.7869,267.3503,0,U,47282,999,27372,.72906E-3,.275E-5,0
